################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.0915706443364760E+01 a      1066     0    72     1     1
 -9.5674689587434809E+00 a      1067     0    72     1     2
  3.9116836516635026E+01 a      1068     0    72     1     3
 -8.7550476903167294E+00 a      1069     0    72     1     4
 -7.6766655659526588E+00 a      1070     0    72     1     5
 -8.9215679599050968E-02 a      1071     0    72     1     6
  5.9580489215563386E+00 a      1072     0    72     1     7
 -2.2832753510544155E+00 a      1073     0    72     1     8
 -5.0917328809997944E+00 a      1074     0    72     1     9
 -1.8784923536301605E+01 a      1075     0    72     1    10
 -1.5195752966880786E+01 a      1076     0    72     1    11
 -2.1722416402552696E+01 a      1077     0    72     1    12
  3.4382044583457848E+01 a      1078     0    72     1    13
 -1.6351243575977595E+01 a      1079     0    72     1    14
 -1.6807868680219791E+01 a      1080     0    72     1    15
  3.1983264318008505E+01 a      1081     0    73     1     1
 -1.7455047575209790E+00 a      1082     0    73     1     2
  1.2406773758701922E+01 a      1083     0    73     1     3
  2.2490935366062487E+01 a      1084     0    73     1     4
 -1.4332550384281920E+01 a      1085     0    73     1     5
 -1.5621786673909066E+01 a      1086     0    73     1     6
 -1.6224258229539220E+01 a      1087     0    73     1     7
  4.4996345443895763E-01 a      1088     0    73     1     8
  1.0194811680494309E+01 a      1089     0    73     1     9
  2.0554305370038815E+01 a      1090     0    73     1    10
  4.7008605872503368E+00 a      1091     0    73     1    11
 -4.4118570230343032E+01 a      1092     0    73     1    12
 -3.3501426883820904E+00 a      1093     0    73     1    13
 -9.8988267547040110E+00 a      1094     0    73     1    14
 -5.3051831612854610E+00 a      1095     0    73     1    15
  2.0540161561148150E+01 a      1096     0    74     1     1
 -4.2501408863913399E+00 a      1097     0    74     1     2
  3.7161929367050592E+00 a      1098     0    74     1     3
  1.5923162181731248E+01 a      1099     0    74     1     4
 -1.4273949361835651E+01 a      1100     0    74     1     5
 -2.1047573139123376E+01 a      1101     0    74     1     6
 -5.6607505287418549E+00 a      1102     0    74     1     7
  4.7473048943016138E-01 a      1103     0    74     1     8
 -1.6857199525135119E+01 a      1104     0    74     1     9
  2.3126790472301813E+00 a      1105     0    74     1    10
 -2.1189502187461233E+01 a      1106     0    74     1    11
 -2.6455489697206147E+01 a      1107     0    74     1    12
  4.2984334615689965E+00 a      1108     0    74     1    13
 -9.4659888651721662E+00 a      1109     0    74     1    14
 -1.7823067237735359E+01 a      1110     0    74     1    15
  1.1571591243021579E+01 a      1111     0    75     1     1
 -4.3461356677626366E+00 a      1112     0    75     1     2
 -1.2436556611397400E+01 a      1113     0    75     1     3
 -2.5299186924991819E+00 a      1114     0    75     1     4
 -7.1501585564747172E+00 a      1115     0    75     1     5
 -1.7683462781628439E+01 a      1116     0    75     1     6
 -1.0431907526104514E+01 a      1117     0    75     1     7
 -6.6078775092339299E+00 a      1118     0    75     1     8
 -3.3833531717764016E+00 a      1119     0    75     1     9
 -1.2224997116369686E+01 a      1120     0    75     1    10
 -2.7102876133566887E+00 a      1121     0    75     1    11
 -2.8650875048785942E+01 a      1122     0    75     1    12
 -5.3672680217536044E+00 a      1123     0    75     1    13
  7.8865047299543845E-01 a      1124     0    75     1    14
  7.7306052139882633E+00 a      1125     0    75     1    15
  8.1811623757035967E+00 a      1126     0    76     1     1
 -7.5774761033476361E+00 a      1127     0    76     1     2
 -5.4954614920985927E+00 a      1128     0    76     1     3
 -9.0754406146863620E-01 a      1129     0    76     1     4
  7.1740468311525707E-01 a      1130     0    76     1     5
  5.6910171726622742E+00 a      1131     0    76     1     6
 -2.7025187682899801E+01 a      1132     0    76     1     7
  2.2375985366205660E+00 a      1133     0    76     1     8
  1.0668247305717095E+01 a      1134     0    76     1     9
  5.7796541223759164E+00 a      1135     0    76     1    10
  3.3276031505724070E+01 a      1136     0    76     1    11
  2.4669203774955598E+01 a      1137     0    76     1    12
 -8.2122582269279860E+00 a      1138     0    76     1    13
 -8.6397556103653343E+00 a      1139     0    76     1    14
  1.0598828308752363E+01 a      1140     0    76     1    15
  3.4416323338381569E+00 a      1141     0    77     1     1
 -3.0774952156017266E+00 a      1142     0    77     1     2
 -1.5174307264157383E+01 a      1143     0    77     1     3
 -6.1482156602605089E+00 a      1144     0    77     1     4
  2.5412425600934077E+00 a      1145     0    77     1     5
  3.2591210121531891E+00 a      1146     0    77     1     6
 -5.5663046232823525E+00 a      1147     0    77     1     7
 -4.5848784732534469E+00 a      1148     0    77     1     8
  9.8218169051635211E+00 a      1149     0    77     1     9
  4.5603684193442939E+00 a      1150     0    77     1    10
  1.4107064713827429E+01 a      1151     0    77     1    11
  9.3600635718849434E-01 a      1152     0    77     1    12
 -2.5261178628078074E+01 a      1153     0    77     1    13
  1.2654753551155489E+01 a      1154     0    77     1    14
 -1.7690304627577538E+00 a      1155     0    77     1    15
 -1.1292637537234798E+01 a      1156     0    78     1     1
 -6.6776618804410670E-01 a      1157     0    78     1     2
 -1.6460634745872355E+01 a      1158     0    78     1     3
 -1.0954936963424887E-01 a      1159     0    78     1     4
  1.2065200577983757E+00 a      1160     0    78     1     5
  5.5794468872366200E-02 a      1161     0    78     1     6
  5.5204974375204898E+00 a      1162     0    78     1     7
 -2.7348630925050221E+00 a      1163     0    78     1     8
  2.2047772915872295E+00 a      1164     0    78     1     9
  5.2035395158730138E+00 a      1165     0    78     1    10
 -4.0192190495715270E+00 a      1166     0    78     1    11
  7.2236209410247580E+00 a      1167     0    78     1    12
 -1.0415803273731386E+01 a      1168     0    78     1    13
  1.2244385533197972E+00 a      1169     0    78     1    14
  1.6818306701141324E+01 a      1170     0    78     1    15
 -1.3064566207279258E+01 a      1171     0    79     1     1
 -1.5514421425823031E+00 a      1172     0    79     1     2
  2.0404786607539807E+00 a      1173     0    79     1     3
 -3.3844861362915593E+00 a      1174     0    79     1     4
  3.1929593578638698E+00 a      1175     0    79     1     5
 -2.0503660394836647E+00 a      1176     0    79     1     6
  9.7757242430660920E+00 a      1177     0    79     1     7
 -1.9515755989447507E+00 a      1178     0    79     1     8
 -3.2662818090003185E+00 a      1179     0    79     1     9
 -3.5930970011539496E+00 a      1180     0    79     1    10
 -4.1023152287566713E+00 a      1181     0    79     1    11
  3.7245208018711415E+00 a      1182     0    79     1    12
  1.4118834690209419E+00 a      1183     0    79     1    13
  1.1978774223837461E+00 a      1184     0    79     1    14
  3.1182466282081753E+00 a      1185     0    79     1    15
 -3.3195475824393661E+00 a      1186     0    80     1     1
  1.3293204431145713E+00 a      1187     0    80     1     2
 -2.6571689960756286E+00 a      1188     0    80     1     3
  8.4618036599499602E-01 a      1189     0    80     1     4
 -3.0397492652330127E-01 a      1190     0    80     1     5
 -9.1494296494705518E-01 a      1191     0    80     1     6
  1.3974278149452262E+01 a      1192     0    80     1     7
  1.1678972415837978E+00 a      1193     0    80     1     8
 -1.4764983756724230E+00 a      1194     0    80     1     9
  5.8699730786856896E-01 a      1195     0    80     1    10
 -1.3647913682288753E+01 a      1196     0    80     1    11
 -1.1678634906363067E+01 a      1197     0    80     1    12
  1.2653586787208960E+01 a      1198     0    80     1    13
 -2.6968171965908221E+00 a      1199     0    80     1    14
  4.3749372786886962E+00 a      1200     0    80     1    15
 -5.4844186660371008E-01 a      1201     0    81     1     1
  6.4716483039280570E-01 a      1202     0    81     1     2
 -9.7608247462369242E+00 a      1203     0    81     1     3
  5.5872543692613652E-01 a      1204     0    81     1     4
 -2.2126776814682253E-01 a      1205     0    81     1     5
 -1.0940919886774472E+00 a      1206     0    81     1     6
  2.9707576948268830E+00 a      1207     0    81     1     7
 -7.3861807664200829E-01 a      1208     0    81     1     8
 -1.8740114061129343E+00 a      1209     0    81     1     9
 -1.1001055218956637E+01 a      1210     0    81     1    10
 -3.8482117488027523E+00 a      1211     0    81     1    11
 -8.0860011185213632E-01 a      1212     0    81     1    12
  7.5200181923266376E+00 a      1213     0    81     1    13
  2.6604218500481149E+00 a      1214     0    81     1    14
 -4.9756440751726698E+00 a      1215     0    81     1    15
  1.1182119411540866E+01 a      1216     0    82     1     1
 -1.1922365946492340E+01 a      1217     0    82     1     2
 -8.0595403498308755E+01 a      1218     0    82     1     3
 -6.8236012330491302E+00 a      1219     0    82     1     4
 -3.1524046016575009E+00 a      1220     0    82     1     5
  4.8289673139890233E+01 a      1221     0    82     1     6
 -4.9743895516800603E+00 a      1222     0    82     1     7
  1.3851682158370046E+01 a      1223     0    82     1     8
  4.5354208257319080E+01 a      1224     0    82     1     9
  1.1968458688975460E+02 a      1225     0    82     1    10
  3.3747306371092844E+00 a      1226     0    82     1    11
  3.7286347212235697E+01 a      1227     0    82     1    12
 -4.2275869678808334E+01 a      1228     0    82     1    13
 -4.6821676784693139E+01 a      1229     0    82     1    14
  1.4638467706214391E+02 a      1230     0    82     1    15
 -3.1702754251824523E+01 a      1231     0    83     1     1
 -1.3189401343638442E+01 a      1232     0    83     1     2
  6.4483322106388972E+00 a      1233     0    83     1     3
 -1.2463618294113262E+01 a      1234     0    83     1     4
  1.1499393804480305E+00 a      1235     0    83     1     5
  3.3547396715548730E+00 a      1236     0    83     1     6
  2.9318827784675502E+01 a      1237     0    83     1     7
 -1.0424926950422337E+01 a      1238     0    83     1     8
  2.5955820306822627E+01 a      1239     0    83     1     9
  6.3624542235935017E+01 a      1240     0    83     1    10
 -3.6363040850613970E+01 a      1241     0    83     1    11
  5.0805680201497410E+01 a      1242     0    83     1    12
 -2.7754617239902981E+01 a      1243     0    83     1    13
  6.5603277860863951E+00 a      1244     0    83     1    14
  4.3794159904981107E+01 a      1245     0    83     1    15
 -1.6092122974558961E+01 a      1246     0    84     1     1
  9.1845029750783471E+00 a      1247     0    84     1     2
 -1.9037748181034404E+00 a      1248     0    84     1     3
 -5.4950763258577551E+00 a      1249     0    84     1     4
  1.5883524473453645E+00 a      1250     0    84     1     5
 -6.5331231091580637E+00 a      1251     0    84     1     6
  1.3707245797598013E+01 a      1252     0    84     1     7
 -8.7955838390372030E+00 a      1253     0    84     1     8
  6.6302690707444318E+00 a      1254     0    84     1     9
  8.1673926064413020E+00 a      1255     0    84     1    10
 -3.8888901036281296E+00 a      1256     0    84     1    11
  1.1930293161409876E+01 a      1257     0    84     1    12
 -2.1901156799050153E+01 a      1258     0    84     1    13
 -1.3771884664435694E+00 a      1259     0    84     1    14
  2.8702846637959354E+01 a      1260     0    84     1    15
 -2.5294265203561363E+01 a      1261     0    85     1     1
  2.0289910060124217E-01 a      1262     0    85     1     2
  1.3902810609990595E+01 a      1263     0    85     1     3
  3.7661359432026078E+00 a      1264     0    85     1     4
 -2.7358671793304952E+00 a      1265     0    85     1     5
 -4.9758642956667263E+00 a      1266     0    85     1     6
  1.5279662847842898E+01 a      1267     0    85     1     7
 -3.2463542253763142E+00 a      1268     0    85     1     8
  3.1943996144870895E-02 a      1269     0    85     1     9
  4.8202829981654096E+00 a      1270     0    85     1    10
 -7.4545003129326082E+00 a      1271     0    85     1    11
  4.7783102832816198E+00 a      1272     0    85     1    12
  1.9101894910115661E+01 a      1273     0    85     1    13
  4.4640798196593092E+00 a      1274     0    85     1    14
  3.1187238434359030E+00 a      1275     0    85     1    15
  5.9152837726854406E+00 a      1276     0    86     1     1
  4.2255040212839656E-02 a      1277     0    86     1     2
  2.8099779986261652E+01 a      1278     0    86     1     3
 -1.4661434894668568E+00 a      1279     0    86     1     4
  8.3591249460002504E-01 a      1280     0    86     1     5
 -3.2694504437271608E+00 a      1281     0    86     1     6
  5.5905984104464759E+00 a      1282     0    86     1     7
 -5.8057205156411440E-02 a      1283     0    86     1     8
 -4.4952950097420086E+00 a      1284     0    86     1     9
  5.6538171668954060E+00 a      1285     0    86     1    10
  3.2825949098112326E+00 a      1286     0    86     1    11
 -6.1073780287480250E+00 a      1287     0    86     1    12
  2.9036069277495738E+01 a      1288     0    86     1    13
  6.5811815980215203E+00 a      1289     0    86     1    14
 -2.3585910541779885E+01 a      1290     0    86     1    15
 -6.7553249688793660E+00 a      1291     0    87     1     1
  5.3907246639652886E+00 a      1292     0    87     1     2
 -1.1430438444003402E+01 a      1293     0    87     1     3
  5.2583620734612986E-02 a      1294     0    87     1     4
 -3.8189966925628118E+00 a      1295     0    87     1     5
 -4.7720850848224741E+00 a      1296     0    87     1     6
  9.7663827390817932E+00 a      1297     0    87     1     7
 -4.7044551193610271E+00 a      1298     0    87     1     8
 -8.1240488962580155E+00 a      1299     0    87     1     9
 -2.9310947942394943E+01 a      1300     0    87     1    10
  6.1057685305739451E+00 a      1301     0    87     1    11
 -2.8973798325529287E+00 a      1302     0    87     1    12
  1.0608485650194071E+01 a      1303     0    87     1    13
  1.3651544968188301E+01 a      1304     0    87     1    14
 -1.2181247776028700E+01 a      1305     0    87     1    15
 -1.4194776671510136E+01 a      1306     0    88     1     1
 -9.0585858376171691E-01 a      1307     0    88     1     2
 -1.9165142499916158E+01 a      1308     0    88     1     3
  2.8468071788599802E-01 a      1309     0    88     1     4
 -1.6722987800153084E-02 a      1310     0    88     1     5
 -5.2805356347251331E-01 a      1311     0    88     1     6
  1.5364216004114672E+01 a      1312     0    88     1     7
  8.1091278479102924E-01 a      1313     0    88     1     8
  1.0124541935527365E+00 a      1314     0    88     1     9
  5.0210049637294629E+00 a      1315     0    88     1    10
 -1.1628735406585438E+01 a      1316     0    88     1    11
  8.7799231709822774E+00 a      1317     0    88     1    12
  1.1058901014222725E+01 a      1318     0    88     1    13
 -4.3332669140456757E+00 a      1319     0    88     1    14
  1.4749086309545119E+01 a      1320     0    88     1    15
 -6.0779512390390042E+00 a      1321     0    89     1     1
 -1.0205299247634039E+00 a      1322     0    89     1     2
 -9.7503699203676426E+00 a      1323     0    89     1     3
  2.8541336525140206E-02 a      1324     0    89     1     4
  2.2273430930225641E-01 a      1325     0    89     1     5
  5.1951979016676558E-02 a      1326     0    89     1     6
  4.0444329267295513E+00 a      1327     0    89     1     7
  1.0247769873391293E+00 a      1328     0    89     1     8
  5.1774199203814708E-01 a      1329     0    89     1     9
  2.6416727383872107E+00 a      1330     0    89     1    10
 -5.2440241009205693E+00 a      1331     0    89     1    11
  5.4938960578040996E+00 a      1332     0    89     1    12
  5.1698168922068355E+00 a      1333     0    89     1    13
 -2.0680801481415485E+00 a      1334     0    89     1    14
  7.7944162870450366E+00 a      1335     0    89     1    15
  2.8305068594778611E+00 a      1336     0    90     1     1
 -2.9902711645516533E-01 a      1337     0    90     1     2
  5.3239147338815833E+00 a      1338     0    90     1     3
 -2.4298658368381079E-01 a      1339     0    90     1     4
 -2.5290535136363673E-01 a      1340     0    90     1     5
  1.3528808595205777E-01 a      1341     0    90     1     6
 -3.1626098283872586E+00 a      1342     0    90     1     7
 -6.4717768063935099E-01 a      1343     0    90     1     8
 -4.6080311216291509E-01 a      1344     0    90     1     9
  2.3936615680871842E-01 a      1345     0    90     1    10
  2.8718954573748690E+00 a      1346     0    90     1    11
 -2.0859684629367195E-01 a      1347     0    90     1    12
 -4.4329561368720194E+00 a      1348     0    90     1    13
  1.3447543486274234E+00 a      1349     0    90     1    14
 -3.7501661565164994E+00 a      1350     0    90     1    15
  5.8442665944467125E+00 a      1351     0    91     1     1
 -3.0027998755355811E-01 a      1352     0    91     1     2
  8.1938928809739497E+00 a      1353     0    91     1     3
  1.4526142053633681E-02 a      1354     0    91     1     4
 -1.9347714367254218E-01 a      1355     0    91     1     5
 -3.8527464136701201E-01 a      1356     0    91     1     6
 -7.4834849986366709E+00 a      1357     0    91     1     7
 -2.5928112732030704E-03 a      1358     0    91     1     8
 -7.0317158273953273E-01 a      1359     0    91     1     9
 -4.1730691921289429E+00 a      1360     0    91     1    10
  6.0730949812211472E+00 a      1361     0    91     1    11
 -6.7200582230240402E-01 a      1362     0    91     1    12
 -3.8728134026842529E+00 a      1363     0    91     1    13
  1.6428702822794736E+00 a      1364     0    91     1    14
 -8.0815504327011372E+00 a      1365     0    91     1    15
  4.3821822584311914E+00 a      1366     0    92     1     1
  2.7360288804667143E-01 a      1367     0    92     1     2
  4.1944763666486251E+00 a      1368     0    92     1     3
  1.8584816588233241E-01 a      1369     0    92     1     4
 -2.3721881031823328E-01 a      1370     0    92     1     5
 -1.8781093598783230E-01 a      1371     0    92     1     6
 -6.1183893837472398E+00 a      1372     0    92     1     7
 -1.2613076477170834E-01 a      1373     0    92     1     8
 -5.6195185844290163E-01 a      1374     0    92     1     9
 -3.2153261858445097E+00 a      1375     0    92     1    10
  3.8517319071326872E+00 a      1376     0    92     1    11
 -1.5543488301777966E+00 a      1377     0    92     1    12
 -2.2227689293975912E+00 a      1378     0    92     1    13
  1.4867514406187545E+00 a      1379     0    92     1    14
 -5.4068581999293883E+00 a      1380     0    92     1    15
  1.9526827845983201E+00 a      1381     0    93     1     1
  2.6776393903918938E-01 a      1382     0    93     1     2
  2.0946023675614533E+00 a      1383     0    93     1     3
  6.2080180024446020E-02 a      1384     0    93     1     4
  1.2259647991767098E-01 a      1385     0    93     1     5
 -2.1529395848622887E-01 a      1386     0    93     1     6
 -2.5378889805991327E+00 a      1387     0    93     1     7
 -3.0957638782138877E-02 a      1388     0    93     1     8
 -2.6167801679825609E-01 a      1389     0    93     1     9
 -1.4906545858283218E+00 a      1390     0    93     1    10
  2.3417839706366967E+00 a      1391     0    93     1    11
 -5.1601763594110739E-01 a      1392     0    93     1    12
 -8.0094680628246584E-01 a      1393     0    93     1    13
  4.6262878975650523E-01 a      1394     0    93     1    14
 -2.8168016370524942E+00 a      1395     0    93     1    15
  5.7887257222756432E+01 a      1396     0    94     1     1
  1.0851290477259761E+01 a      1397     0    94     1     2
  8.6329382356733731E+01 a      1398     0    94     1     3
 -2.2130347950102278E+00 a      1399     0    94     1     4
  6.4537306742221701E-01 a      1400     0    94     1     5
 -1.1003719390895167E+01 a      1401     0    94     1     6
 -5.5238997436024952E+01 a      1402     0    94     1     7
 -9.6553522879066234E-01 a      1403     0    94     1     8
 -1.1368710600927212E+01 a      1404     0    94     1     9
 -8.5559121732881309E+01 a      1405     0    94     1    10
  4.0626179664514559E+01 a      1406     0    94     1    11
 -3.6348676346282787E+01 a      1407     0    94     1    12
 -2.8199033873038843E+01 a      1408     0    94     1    13
  1.1112188535852024E+01 a      1409     0    94     1    14
 -9.9666490471667487E+01 a      1410     0    94     1    15
 -3.4847307648390395E+00 a      1411     0    95     1     1
  7.5517680102611351E-01 a      1412     0    95     1     2
  7.1866971879421646E+00 a      1413     0    95     1     3
 -2.7842620509029761E+00 a      1414     0    95     1     4
  6.0860200340009030E-01 a      1415     0    95     1     5
 -8.8380778731136767E-01 a      1416     0    95     1     6
 -4.2859391610414779E+00 a      1417     0    95     1     7
 -5.3414604569261670E-01 a      1418     0    95     1     8
 -1.4480871126124037E-01 a      1419     0    95     1     9
 -1.2829262384961494E+01 a      1420     0    95     1    10
 -1.3571405779817603E+01 a      1421     0    95     1    11
 -1.0898578571626603E+00 a      1422     0    95     1    12
 -7.9858648690152600E+00 a      1423     0    95     1    13
  5.2367322256053592E+00 a      1424     0    95     1    14
 -1.3883711000381313E+01 a      1425     0    95     1    15
 -3.5710605691491317E+01 a      1426     0    96     1     1
  4.8368131307223727E+00 a      1427     0    96     1     2
 -4.0227257738807765E+01 a      1428     0    96     1     3
 -4.5008446904720749E+00 a      1429     0    96     1     4
  4.7549192703012172E-01 a      1430     0    96     1     5
 -2.2368235172124851E+00 a      1431     0    96     1     6
  4.7257228462047308E+01 a      1432     0    96     1     7
 -4.7834298694318260E+00 a      1433     0    96     1     8
  1.2861344529259662E+00 a      1434     0    96     1     9
  1.2171335182988258E+01 a      1435     0    96     1    10
 -4.5632337015457843E+01 a      1436     0    96     1    11
 -1.8611107319827598E+00 a      1437     0    96     1    12
  2.1986005772190158E+01 a      1438     0    96     1    13
 -1.1368762674520850E+01 a      1439     0    96     1    14
  4.7700975077494860E+01 a      1440     0    96     1    15
 -3.3869140187741436E+01 a      1441     0    97     1     1
  4.2625538576800881E-01 a      1442     0    97     1     2
 -4.6429872549352133E+01 a      1443     0    97     1     3
  4.7202500744559428E+00 a      1444     0    97     1     4
 -3.0339523873918703E+00 a      1445     0    97     1     5
  1.9406311695116356E+00 a      1446     0    97     1     6
  5.0307512943512023E+01 a      1447     0    97     1     7
 -1.4926481409615882E+00 a      1448     0    97     1     8
  9.2659151925251102E+00 a      1449     0    97     1     9
  3.1113739883600985E+01 a      1450     0    97     1    10
 -4.7875050174873692E+01 a      1451     0    97     1    11
 -4.8035506691713881E+00 a      1452     0    97     1    12
  1.9454133854097726E+01 a      1453     0    97     1    13
 -8.9736850878414973E+00 a      1454     0    97     1    14
  5.5178562995526917E+01 a      1455     0    97     1    15
 -4.3820913257239141E+01 a      1456     0    98     1     1
 -2.2566258393804577E+00 a      1457     0    98     1     2
 -5.1442600823233967E+01 a      1458     0    98     1     3
 -9.5586444257935466E-01 a      1459     0    98     1     4
 -1.5905233947527903E-01 a      1460     0    98     1     5
  2.6132048716449452E+00 a      1461     0    98     1     6
  6.4722469569417783E+01 a      1462     0    98     1     7
 -9.7976930641114068E-01 a      1463     0    98     1     8
  5.3135787037236115E+00 a      1464     0    98     1     9
  4.1038408914043991E+01 a      1465     0    98     1    10
 -5.3504640729590577E+01 a      1466     0    98     1    11
  7.5130507732658849E+00 a      1467     0    98     1    12
  3.3502457543462455E+01 a      1468     0    98     1    13
 -1.3878079264253500E+01 a      1469     0    98     1    14
  6.2590070686236146E+01 a      1470     0    98     1    15
 -2.3920612929274363E+01 a      1471     0    99     1     1
 -3.5322636098217697E-01 a      1472     0    99     1     2
 -2.8775866993986927E+01 a      1473     0    99     1     3
  1.1797319438091693E-01 a      1474     0    99     1     4
 -2.0073692743921927E+00 a      1475     0    99     1     5
 -5.6914970960210509E-01 a      1476     0    99     1     6
  2.8933942642071813E+01 a      1477     0    99     1     7
 -1.0836440067933184E+00 a      1478     0    99     1     8
  1.9645192512323026E+00 a      1479     0    99     1     9
  1.3037931239099677E+01 a      1480     0    99     1    10
 -2.1398746683965761E+01 a      1481     0    99     1    11
  5.8010538639654614E+00 a      1482     0    99     1    12
  1.1750693555539620E+01 a      1483     0    99     1    13
 -3.6329838869569113E+00 a      1484     0    99     1    14
  3.4072412079586485E+01 a      1485     0    99     1    15
 -6.5374186692279981E+00 a      1486     0   100     1     1
 -1.2222403226776422E+01 a      1487     0   100     1     2
 -4.2904556160129950E+00 a      1488     0   100     1     3
 -2.2850571479415698E+00 a      1489     0   100     1     4
 -2.2660072094624034E+01 a      1490     0   100     1     5
  8.6222199181672465E+00 a      1491     0   100     1     6
  1.7721139233364176E+00 a      1492     0   100     1     7
 -1.3269181943714472E+00 a      1493     0   100     1     8
  3.7500636705313615E+00 a      1494     0   100     1     9
  3.9890562990160188E+00 a      1495     0   100     1    10
  9.0657591014385801E+00 a      1496     0   100     1    11
 -1.4348135377225853E+01 a      1497     0   100     1    12
  3.9179691378974324E+00 a      1498     0   100     1    13
  6.8442336532703090E+00 a      1499     0   100     1    14
 -6.2629414427759833E-01 a      1500     0   100     1    15
 -9.3714041133345205E+00 a      1501     0   101     1     1
 -3.1926629288412154E+00 a      1502     0   101     1     2
 -3.3055577989724561E+00 a      1503     0   101     1     3
 -2.5379956860455650E+01 a      1504     0   101     1     4
  1.3654568326984670E+01 a      1505     0   101     1     5
  3.7914788007066420E+00 a      1506     0   101     1     6
 -3.1833356593631610E+00 a      1507     0   101     1     7
  2.7038088400687510E+00 a      1508     0   101     1     8
  4.3490589495578789E+00 a      1509     0   101     1     9
  1.8915286603459749E+00 a      1510     0   101     1    10
  8.8470283385514854E+00 a      1511     0   101     1    11
 -4.3594733403394743E+00 a      1512     0   101     1    12
  5.6371333515019924E+00 a      1513     0   101     1    13
  1.4594355888754260E+00 a      1514     0   101     1    14
 -7.9770916070876574E-01 a      1515     0   101     1    15
 -5.3458096660326797E+00 a      1516     0   102     1     1
 -7.9372518392906077E-01 a      1517     0   102     1     2
 -1.8053716326274938E+00 a      1518     0   102     1     3
 -7.4327926711971353E+00 a      1519     0   102     1     4
 -6.7659840033898329E+00 a      1520     0   102     1     5
 -1.9438909129627848E+00 a      1521     0   102     1     6
 -2.7267334894250257E+00 a      1522     0   102     1     7
  5.1665634060408774E+00 a      1523     0   102     1     8
  6.5203357599423057E+00 a      1524     0   102     1     9
  3.0291352028401874E+00 a      1525     0   102     1    10
  6.4211763868408847E+00 a      1526     0   102     1    11
 -6.2957096013960685E+00 a      1527     0   102     1    12
  8.7054970984824589E+00 a      1528     0   102     1    13
  7.7128338742153113E-01 a      1529     0   102     1    14
 -1.2752360837708583E+00 a      1530     0   102     1    15
 -2.0377218865006808E+00 a      1531     0   103     1     1
 -1.8131325940433103E+00 a      1532     0   103     1     2
  1.9078084423259447E+00 a      1533     0   103     1     3
 -2.0443029015130364E+01 a      1534     0   103     1     4
 -5.5517289559304572E-01 a      1535     0   103     1     5
  1.5548629009158224E+01 a      1536     0   103     1     6
 -1.3940865119408525E+00 a      1537     0   103     1     7
 -3.9799240547260051E-01 a      1538     0   103     1     8
  2.8887118172016018E+00 a      1539     0   103     1     9
  2.0785814655259118E+00 a      1540     0   103     1    10
 -3.5062340892744488E+00 a      1541     0   103     1    11
  5.3727429553135737E+00 a      1542     0   103     1    12
  6.3575540839759457E+00 a      1543     0   103     1    13
  7.4268650696261371E+00 a      1544     0   103     1    14
 -3.7254006529513561E+00 a      1545     0   103     1    15
 -9.4040025641295644E-01 a      1546     0   104     1     1
 -4.1268106191617244E+00 a      1547     0   104     1     2
  2.3035696826887997E+00 a      1548     0   104     1     3
 -9.5871154823436893E+00 a      1549     0   104     1     4
  1.5666608526263255E+01 a      1550     0   104     1     5
  1.9733982330556576E+00 a      1551     0   104     1     6
 -2.6215132958467374E-01 a      1552     0   104     1     7
 -8.2226043961506328E+00 a      1553     0   104     1     8
  1.4624195979247980E+00 a      1554     0   104     1     9
  2.1990173734114662E+00 a      1555     0   104     1    10
  8.0450167483926183E-01 a      1556     0   104     1    11
  2.0870958076808948E+00 a      1557     0   104     1    12
  4.7861803819411897E+00 a      1558     0   104     1    13
  8.0956543938198100E-01 a      1559     0   104     1    14
 -4.3949012728629422E-01 a      1560     0   104     1    15
  1.8873841909231395E+00 a      1561     0   105     1     1
 -4.4949902706704119E+00 a      1562     0   105     1     2
  1.9795015550553123E+00 a      1563     0   105     1     3
 -1.0172434613981984E+01 a      1564     0   105     1     4
  2.1317504305902240E+01 a      1565     0   105     1     5
  1.3917417387016593E+00 a      1566     0   105     1     6
  2.4636715062642125E+00 a      1567     0   105     1     7
 -3.4140771102513741E+00 a      1568     0   105     1     8
 -5.3814625461756327E-01 a      1569     0   105     1     9
  2.0538534969397646E+00 a      1570     0   105     1    10
  1.2952935067829334E+00 a      1571     0   105     1    11
 -5.0585666781224359E-01 a      1572     0   105     1    12
  3.2955708288013938E+00 a      1573     0   105     1    13
 -1.1770828330683769E+00 a      1574     0   105     1    14
 -5.9294333464668636E-01 a      1575     0   105     1    15
 -5.3359427060168834E+00 a      1576     0   106     1     1
  8.9773543665874449E+00 a      1577     0   106     1     2
  4.2034935543685670E-01 a      1578     0   106     1     3
 -5.8155798355894817E+00 a      1579     0   106     1     4
 -3.6914462816115945E+00 a      1580     0   106     1     5
 -8.8326895731099420E-02 a      1581     0   106     1     6
 -9.3585036803107169E+00 a      1582     0   106     1     7
  1.9563064414980936E+01 a      1583     0   106     1     8
