################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.7780755863005293E+00 a      1533     0   103     1     3
  2.5334711238190217E+00 a      1534     0   103     1     4
  2.8979567989505326E+00 a      1535     0   103     1     5
 -1.1802311337287763E+01 a      1536     0   103     1     6
 -1.0391224108616203E+01 a      1537     0   103     1     7
 -2.4105339152214511E+00 a      1538     0   103     1     8
 -2.7640289324523226E+00 a      1539     0   103     1     9
  6.0017179117120474E+00 a      1540     0   103     1    10
 -9.7687740173119719E-01 a      1541     0   103     1    11
 -4.4613125286126349E+00 a      1542     0   103     1    12
  1.3215013516837937E-01 a      1543     0   103     1    13
  4.8876992235736738E+00 a      1544     0   103     1    14
 -7.6490810998399681E+00 a      1545     0   103     1    15
 -1.2979793600721603E+00 a      1546     0   104     1     1
  3.9726554709125561E+00 a      1547     0   104     1     2
  1.5491841682678351E+00 a      1548     0   104     1     3
  4.5671544637552053E-01 a      1549     0   104     1     4
 -1.7451064561311329E+00 a      1550     0   104     1     5
  2.2980844184046481E+00 a      1551     0   104     1     6
 -4.9704094186588117E+00 a      1552     0   104     1     7
 -6.0718324417146601E+00 a      1553     0   104     1     8
 -4.3808868263379059E+00 a      1554     0   104     1     9
  3.8422797220889096E+00 a      1555     0   104     1    10
  5.1421876037280017E+00 a      1556     0   104     1    11
 -5.2235492828398282E+00 a      1557     0   104     1    12
  9.7201225944818759E-01 a      1558     0   104     1    13
  3.3941849307621039E+00 a      1559     0   104     1    14
 -8.1334022164372293E+00 a      1560     0   104     1    15
  2.0665865155029421E+00 a      1561     0   105     1     1
  4.7233999354611198E+00 a      1562     0   105     1     2
  2.4532869636965629E+00 a      1563     0   105     1     3
  1.0378361002479335E+00 a      1564     0   105     1     4
 -2.2412516507139477E+00 a      1565     0   105     1     5
 -5.1080004226669402E+00 a      1566     0   105     1     6
 -1.2149860944595385E+01 a      1567     0   105     1     7
 -9.4596333015070240E+00 a      1568     0   105     1     8
 -9.5693358410160254E+00 a      1569     0   105     1     9
  3.7944699708936609E+00 a      1570     0   105     1    10
  8.6615240083913676E+00 a      1571     0   105     1    11
 -6.7166714577094151E+00 a      1572     0   105     1    12
  1.7682826042938220E+00 a      1573     0   105     1    13
  1.0081008147909104E+01 a      1574     0   105     1    14
 -5.2747682014746893E+00 a      1575     0   105     1    15
 -2.0409523525957063E+01 a      1576     0   106     1     1
 -2.6059653897316276E-01 a      1577     0   106     1     2
  8.4922968340809106E+00 a      1578     0   106     1     3
 -1.9374163472109693E+00 a      1579     0   106     1     4
  8.0250882911800048E+00 a      1580     0   106     1     5
 -9.8157317733437868E+00 a      1581     0   106     1     6
 -7.6261670633148260E+00 a      1582     0   106     1     7
  2.2265626851911575E+00 a      1583     0   106     1     8
  5.1021804577425751E+00 a      1584     0   106     1     9
  5.8883583758086564E+00 a      1585     0   106     1    10
 -1.2081334581821926E+01 a      1586     0   106     1    11
  4.5487799996219795E+00 a      1587     0   106     1    12
  4.0013291974386052E+00 a      1588     0   106     1    13
  1.0585575432600510E+01 a      1589     0   106     1    14
 -1.5017474566089795E+00 a      1590     0   106     1    15
 -2.3646473090405067E+00 a      1591     0   107     1     1
 -1.2923202452849541E+01 a      1592     0   107     1     2
  6.3080207102898820E+00 a      1593     0   107     1     3
 -3.6215949457172676E+00 a      1594     0   107     1     4
  2.2071598173081814E+00 a      1595     0   107     1     5
 -3.2193875986924141E+00 a      1596     0   107     1     6
 -5.7180987301242130E+00 a      1597     0   107     1     7
  5.8318205628904840E+00 a      1598     0   107     1     8
  8.7224819129848061E+00 a      1599     0   107     1     9
  7.2298346842799894E+00 a      1600     0   107     1    10
  2.2112093187802264E+00 a      1601     0   107     1    11
  7.0923257488302642E+00 a      1602     0   107     1    12
  4.7457081380224828E+00 a      1603     0   107     1    13
  1.1486111758363059E+01 a      1604     0   107     1    14
  6.6472852395085011E+00 a      1605     0   107     1    15
 -4.6895512244715372E+00 a      1606     0   108     1     1
 -7.3474903016204451E-01 a      1607     0   108     1     2
  1.5231345967971774E+00 a      1608     0   108     1     3
 -3.5373332369936077E+00 a      1609     0   108     1     4
  4.8550719775807227E+00 a      1610     0   108     1     5
 -5.4959654542148835E+00 a      1611     0   108     1     6
  1.2347666577557843E+00 a      1612     0   108     1     7
  6.1941219776245013E+00 a      1613     0   108     1     8
  4.0505233762574955E+00 a      1614     0   108     1     9
  5.0824535786550884E+00 a      1615     0   108     1    10
 -7.0753754315303663E+00 a      1616     0   108     1    11
  4.0810458208509557E+00 a      1617     0   108     1    12
 -2.8235511555392225E+00 a      1618     0   108     1    13
  1.7236618057856721E+00 a      1619     0   108     1    14
  7.0487592168864373E+00 a      1620     0   108     1    15
  2.8649769267726164E+00 a      1621     0   109     1     1
 -1.1713571273369436E+00 a      1622     0   109     1     2
  7.0657708139441748E+00 a      1623     0   109     1     3
 -9.5118894142577997E+00 a      1624     0   109     1     4
  1.4087883325675519E+00 a      1625     0   109     1     5
 -4.5217071971076755E-01 a      1626     0   109     1     6
 -9.8302721202683809E+00 a      1627     0   109     1     7
  3.2671071589517031E+00 a      1628     0   109     1     8
  2.1012835587196488E+00 a      1629     0   109     1     9
 -7.2182755554680442E+00 a      1630     0   109     1    10
  1.9712363266103752E+00 a      1631     0   109     1    11
  4.5427815583822282E+00 a      1632     0   109     1    12
  4.3651999465172926E+00 a      1633     0   109     1    13
  2.8634254785743738E+00 a      1634     0   109     1    14
  4.6236048264431080E+00 a      1635     0   109     1    15
  2.2649917252238247E+00 a      1636     0   110     1     1
 -7.5312586146562388E-02 a      1637     0   110     1     2
 -6.6449415315698024E-01 a      1638     0   110     1     3
 -5.1733641717965515E+00 a      1639     0   110     1     4
  3.3800453445088259E+00 a      1640     0   110     1     5
 -1.2921774029789223E+01 a      1641     0   110     1     6
 -1.5287589499513596E+00 a      1642     0   110     1     7
  4.1100671378645872E+00 a      1643     0   110     1     8
  2.9082828310661122E+00 a      1644     0   110     1     9
  1.7870494828987484E+00 a      1645     0   110     1    10
 -3.8560768738614866E+00 a      1646     0   110     1    11
  1.4918819798356167E+00 a      1647     0   110     1    12
 -3.2715204146633279E+00 a      1648     0   110     1    13
  5.8223398561736763E+00 a      1649     0   110     1    14
  1.2110089615317566E+01 a      1650     0   110     1    15
 -6.0853547442655387E+00 a      1651     0   111     1     1
 -6.0721690007179348E+00 a      1652     0   111     1     2
 -9.7087042586606453E-01 a      1653     0   111     1     3
 -1.8362374220802133E+00 a      1654     0   111     1     4
  4.4706853305783039E+00 a      1655     0   111     1     5
  5.4406219296728020E+00 a      1656     0   111     1     6
  5.3964718731978385E+00 a      1657     0   111     1     7
  8.0273630698347063E+00 a      1658     0   111     1     8
  9.1596384148159604E+00 a      1659     0   111     1     9
  4.6417710095028157E+00 a      1660     0   111     1    10
 -5.6116282630083996E+00 a      1661     0   111     1    11
  1.5190968923750801E+00 a      1662     0   111     1    12
 -7.5010662791869498E+00 a      1663     0   111     1    13
  2.0785025150444802E+00 a      1664     0   111     1    14
  1.1883823651751403E+01 a      1665     0   111     1    15
  8.9374544410860217E+00 a      1666     0   112     1     1
 -3.4602106072867556E+00 a      1667     0   112     1     2
  2.4394830044250289E+00 a      1668     0   112     1     3
 -4.3600822306448164E+00 a      1669     0   112     1     4
 -6.4414677439179977E+00 a      1670     0   112     1     5
 -5.6678155482830741E+00 a      1671     0   112     1     6
  5.1359209765010290E+00 a      1672     0   112     1     7
 -4.6058818419676513E+00 a      1673     0   112     1     8
  1.6770600682078538E+01 a      1674     0   112     1     9
 -2.5333221303657019E+00 a      1675     0   112     1    10
  8.2359410362224139E+00 a      1676     0   112     1    11
 -3.1202987385267185E+00 a      1677     0   112     1    12
  2.9899163458653928E+00 a      1678     0   112     1    13
 -3.5440891231085430E+00 a      1679     0   112     1    14
  1.1551381107387623E+01 a      1680     0   112     1    15
 -5.0428261074362073E+00 a      1681     0   113     1     1
 -3.6275550246265453E+00 a      1682     0   113     1     2
  2.5939016436851206E+00 a      1683     0   113     1     3
 -5.4073389631000968E+00 a      1684     0   113     1     4
 -6.9523899896521675E+00 a      1685     0   113     1     5
 -2.5432851918679300E+00 a      1686     0   113     1     6
  5.5628749161548043E+00 a      1687     0   113     1     7
 -6.9298804915205601E+00 a      1688     0   113     1     8
  1.7897880038534821E+00 a      1689     0   113     1     9
  3.9609441654511723E+00 a      1690     0   113     1    10
  6.0847075309105048E+00 a      1691     0   113     1    11
  1.7166272736239545E+01 a      1692     0   113     1    12
  5.0810246379212316E+00 a      1693     0   113     1    13
 -2.6336194734760046E+00 a      1694     0   113     1    14
  7.5548460167689635E+00 a      1695     0   113     1    15
 -6.0939159068682507E+00 a      1696     0   114     1     1
  5.3397094307709416E+00 a      1697     0   114     1     2
  7.2528254517061059E+00 a      1698     0   114     1     3
  1.8448573577335159E-01 a      1699     0   114     1     4
 -2.4323827135405665E-01 a      1700     0   114     1     5
  1.2454531223451850E+00 a      1701     0   114     1     6
  4.2357570987288113E+00 a      1702     0   114     1     7
 -2.6169287171894666E+00 a      1703     0   114     1     8
 -4.4477041724515898E-01 a      1704     0   114     1     9
 -1.1699255771486245E+01 a      1705     0   114     1    10
  1.3098857770488783E+00 a      1706     0   114     1    11
  2.7970579695505484E+00 a      1707     0   114     1    12
  8.8735532761175584E+00 a      1708     0   114     1    13
 -7.2829846337430491E+00 a      1709     0   114     1    14
  2.7070501139066399E+00 a      1710     0   114     1    15
 -6.5161649528029368E+00 a      1711     0   115     1     1
 -1.9923731154699464E+00 a      1712     0   115     1     2
  5.0454719233434240E+00 a      1713     0   115     1     3
  8.0576954681199975E-01 a      1714     0   115     1     4
 -3.9694663740663270E+00 a      1715     0   115     1     5
  6.7465960026585288E+00 a      1716     0   115     1     6
  2.1812795925768857E+01 a      1717     0   115     1     7
 -9.1348636234218787E+00 a      1718     0   115     1     8
  7.1715682739885382E+00 a      1719     0   115     1     9
 -2.8815398537098389E+00 a      1720     0   115     1    10
  5.2314516445929398E+00 a      1721     0   115     1    11
  1.8371021896419895E+00 a      1722     0   115     1    12
  6.0475136945169625E+00 a      1723     0   115     1    13
  5.4659563734234533E+00 a      1724     0   115     1    14
  2.8084797167612843E+00 a      1725     0   115     1    15
  3.4216146631679223E+00 a      1726     0   116     1     1
 -1.3553302832424665E+01 a      1727     0   116     1     2
  1.0515143455085547E+00 a      1728     0   116     1     3
  2.7159117588368695E+00 a      1729     0   116     1     4
 -5.9035260431923553E-01 a      1730     0   116     1     5
  3.8115593865091744E+00 a      1731     0   116     1     6
 -8.2744822665950704E+00 a      1732     0   116     1     7
 -2.9508114208806746E+00 a      1733     0   116     1     8
 -2.4159651488596743E+00 a      1734     0   116     1     9
 -2.0450340167136170E+00 a      1735     0   116     1    10
 -3.2069580996557763E+00 a      1736     0   116     1    11
  1.1185133450869294E+01 a      1737     0   116     1    12
  8.4363291329448842E+00 a      1738     0   116     1    13
  2.8864981096568658E+00 a      1739     0   116     1    14
  1.5865342010573260E+00 a      1740     0   116     1    15
 -6.2592609924371556E-01 a      1741     0   117     1     1
 -1.3566937534371640E+01 a      1742     0   117     1     2
  2.0792593098852966E-01 a      1743     0   117     1     3
  1.9365059755446936E+00 a      1744     0   117     1     4
 -3.8724980517335643E+00 a      1745     0   117     1     5
 -1.3355363096633573E+01 a      1746     0   117     1     6
  1.7398598204358450E+01 a      1747     0   117     1     7
  1.1782398075080165E+00 a      1748     0   117     1     8
  5.6696573853578096E+00 a      1749     0   117     1     9
 -9.4048858863889588E+00 a      1750     0   117     1    10
 -1.7247341829648613E+00 a      1751     0   117     1    11
  7.2624491717273587E+00 a      1752     0   117     1    12
  1.0370404741043785E+01 a      1753     0   117     1    13
  1.3691530174499453E+00 a      1754     0   117     1    14
 -5.3401741393528779E+00 a      1755     0   117     1    15
  1.1346791904781295E+01 a      1756     0   118     1     1
 -1.8823577087673216E+00 a      1757     0   118     1     2
  5.9957357124939126E+00 a      1758     0   118     1     3
  1.6329755263988499E+01 a      1759     0   118     1     4
  9.3327620599500474E+00 a      1760     0   118     1     5
 -1.0758570090694365E+01 a      1761     0   118     1     6
 -5.6788297182285712E+00 a      1762     0   118     1     7
 -1.3564163100910138E+01 a      1763     0   118     1     8
 -1.8016909573902510E+01 a      1764     0   118     1     9
  1.0866020792532964E+01 a      1765     0   118     1    10
 -1.5532712439119987E+00 a      1766     0   118     1    11
  1.6468847439483685E+00 a      1767     0   118     1    12
  1.1618644992258497E+01 a      1768     0   118     1    13
  1.9598537507765215E+01 a      1769     0   118     1    14
  2.9544817392667566E+00 a      1770     0   118     1    15
 -1.9164123350305764E+00 a      1771     0   119     1     1
  1.0138063599701111E+01 a      1772     0   119     1     2
  1.5451557067483286E+01 a      1773     0   119     1     3
  3.8594565996913901E+00 a      1774     0   119     1     4
  1.7421486412608825E+01 a      1775     0   119     1     5
 -2.1122346718834897E+00 a      1776     0   119     1     6
  8.4202623153722023E+00 a      1777     0   119     1     7
 -6.6426778326115743E+00 a      1778     0   119     1     8
  8.9633790010523062E-01 a      1779     0   119     1     9
 -3.4972534660119101E+00 a      1780     0   119     1    10
 -1.2242879918289988E+01 a      1781     0   119     1    11
  1.9977709255579901E-01 a      1782     0   119     1    12
  1.5706634058073095E+00 a      1783     0   119     1    13
 -4.0804442971343891E+00 a      1784     0   119     1    14
  1.1916205749744702E+00 a      1785     0   119     1    15
 -1.0372540428463604E+00 a      1786     0   120     1     1
  4.1943472144707563E+00 a      1787     0   120     1     2
  1.6188344391210556E+01 a      1788     0   120     1     3
  6.2217210336073414E+00 a      1789     0   120     1     4
  9.5137966512651637E+00 a      1790     0   120     1     5
  1.9269752887200453E+00 a      1791     0   120     1     6
  1.6550880252161100E+01 a      1792     0   120     1     7
  1.5326267976400698E-01 a      1793     0   120     1     8
  3.8619313785417169E+00 a      1794     0   120     1     9
 -2.6171585682886006E-01 a      1795     0   120     1    10
  3.3934579528400417E+00 a      1796     0   120     1    11
  7.4581344978871202E+00 a      1797     0   120     1    12
  3.1686409566867315E+00 a      1798     0   120     1    13
 -1.7625297613842379E+00 a      1799     0   120     1    14
  1.3742596959580020E+00 a      1800     0   120     1    15
 -3.4179199286985749E+00 a      1801     0   121     1     1
  7.2023517301764581E+00 a      1802     0   121     1     2
  2.4438550149448011E+00 a      1803     0   121     1     3
  2.1679339800566208E+01 a      1804     0   121     1     4
  9.0981418298282666E+00 a      1805     0   121     1     5
  2.1134085205504444E+01 a      1806     0   121     1     6
  7.8188838245975631E+00 a      1807     0   121     1     7
  5.7564192624921944E+00 a      1808     0   121     1     8
 -3.5366730452753607E+00 a      1809     0   121     1     9
 -1.8069552313377020E+00 a      1810     0   121     1    10
 -2.8514586561395334E+00 a      1811     0   121     1    11
  5.1763273302737209E+00 a      1812     0   121     1    12
  9.8416826104442434E-01 a      1813     0   121     1    13
 -5.7469838641032389E+00 a      1814     0   121     1    14
  6.2280479601385679E+00 a      1815     0   121     1    15
 -4.7916504019239019E+00 a      1816     0   122     1     1
 -6.2529409673807779E+00 a      1817     0   122     1     2
  1.5231036052208056E+01 a      1818     0   122     1     3
  1.4536607862632524E+01 a      1819     0   122     1     4
  7.5291307435743438E+00 a      1820     0   122     1     5
  3.2161727227000036E+01 a      1821     0   122     1     6
 -1.4668278324407968E-03 a      1822     0   122     1     7
  1.0359639399432043E+01 a      1823     0   122     1     8
  1.1958843848897832E+01 a      1824     0   122     1     9
 -3.9096897982568302E+00 a      1825     0   122     1    10
 -5.6432118328737424E-01 a      1826     0   122     1    11
  1.3233246057951623E+01 a      1827     0   122     1    12
  2.0472324949765439E+00 a      1828     0   122     1    13
 -9.5872284831759043E+00 a      1829     0   122     1    14
 -1.0452994422053633E+01 a      1830     0   122     1    15
  6.7492862312868382E+00 a      1831     0   123     1     1
  1.5509980363318107E+01 a      1832     0   123     1     2
  1.0081321864846320E+01 a      1833     0   123     1     3
  1.5041921733002633E+01 a      1834     0   123     1     4
  7.9802423834038034E+00 a      1835     0   123     1     5
  1.0569459603378855E+01 a      1836     0   123     1     6
  6.0734136807410142E+00 a      1837     0   123     1     7
  1.5928029179787652E+01 a      1838     0   123     1     8
  3.7585118994151356E+00 a      1839     0   123     1     9
 -2.4278532363766656E+00 a      1840     0   123     1    10
  6.5438965743832622E-01 a      1841     0   123     1    11
  1.3826965371514486E+01 a      1842     0   123     1    12
  1.6104849694569232E+00 a      1843     0   123     1    13
 -2.5674222104700264E+00 a      1844     0   123     1    14
 -7.1962255903325705E+00 a      1845     0   123     1    15
 -3.2757514970149817E+00 a      1846     0   124     1     1
  4.6377825238261385E+00 a      1847     0   124     1     2
 -4.6539614307960138E+00 a      1848     0   124     1     3
 -4.4885313036282876E-01 a      1849     0   124     1     4
 -1.5566462454571264E+00 a      1850     0   124     1     5
  1.7238016383811245E+00 a      1851     0   124     1     6
 -2.1333203947232953E+01 a      1852     0   124     1     7
 -5.0403042011524777E+00 a      1853     0   124     1     8
  5.5858236192308741E+00 a      1854     0   124     1     9
  1.9941438570563083E+01 a      1855     0   124     1    10
 -1.2324093641314125E+01 a      1856     0   124     1    11
  3.8564893003283824E+00 a      1857     0   124     1    12
  7.9631634783684166E+00 a      1858     0   124     1    13
  8.3126512302206379E+00 a      1859     0   124     1    14
  1.0668632093441639E+01 a      1860     0   124     1    15
  1.3198728124969310E+00 a      1861     0   125     1     1
  9.9157601177772179E+00 a      1862     0   125     1     2
 -6.9934996970304821E+00 a      1863     0   125     1     3
 -4.3593378843870543E+00 a      1864     0   125     1     4
 -7.2405493353412460E+00 a      1865     0   125     1     5
 -7.1984484714086490E+00 a      1866     0   125     1     6
  2.6736693980037316E+00 a      1867     0   125     1     7
  1.6585488769189300E+00 a      1868     0   125     1     8
  3.6685942565484835E+00 a      1869     0   125     1     9
  1.5320441410202054E+01 a      1870     0   125     1    10
 -2.0482817861819980E+00 a      1871     0   125     1    11
  2.0890828032574824E+01 a      1872     0   125     1    12
 -6.8737568015765504E-01 a      1873     0   125     1    13
  3.1806009026364332E+00 a      1874     0   125     1    14
  1.5957712031513717E+01 a      1875     0   125     1    15
 -2.3039432291570132E+00 a      1876     0   126     1     1
 -4.9054087242001438E+00 a      1877     0   126     1     2
 -4.9934519352287889E+00 a      1878     0   126     1     3
 -1.9619543065621901E+00 a      1879     0   126     1     4
  7.1393875206475055E-01 a      1880     0   126     1     5
  4.1238658088080875E+00 a      1881     0   126     1     6
  2.2257126672218424E+00 a      1882     0   126     1     7
  8.5610473220579824E+00 a      1883     0   126     1     8
  2.8374057628342921E+00 a      1884     0   126     1     9
  2.8759383781097712E+00 a      1885     0   126     1    10
 -1.4367465683360987E+01 a      1886     0   126     1    11
  1.4313570977570949E+01 a      1887     0   126     1    12
 -2.2607595228637072E+00 a      1888     0   126     1    13
 -5.4276100927650761E+00 a      1889     0   126     1    14
  1.0276591367551321E+01 a      1890     0   126     1    15
  1.3631490040159333E+00 a      1891     0   127     1     1
  3.6263911133374771E+00 a      1892     0   127     1     2
 -2.5322233881949407E+00 a      1893     0   127     1     3
 -3.7976381788292204E+00 a      1894     0   127     1     4
 -4.5285701825267344E+00 a      1895     0   127     1     5
  1.4093539827388573E+01 a      1896     0   127     1     6
  9.9349094129355031E-01 a      1897     0   127     1     7
  2.0539068690402482E+00 a      1898     0   127     1     8
  3.9500999136715709E-01 a      1899     0   127     1     9
 -9.1159193806314800E+00 a      1900     0   127     1    10
 -1.2249818752761970E+00 a      1901     0   127     1    11
  9.3107713003088275E+00 a      1902     0   127     1    12
 -3.5119395012907280E+00 a      1903     0   127     1    13
 -5.6532218945814563E+00 a      1904     0   127     1    14
  1.1379771626949218E+01 a      1905     0   127     1    15
  3.7689655700633855E+00 a      1906     0   128     1     1
  5.2329051140246907E+00 a      1907     0   128     1     2
 -1.0139836604915242E+00 a      1908     0   128     1     3
  7.0853580416452910E-01 a      1909     0   128     1     4
  3.8836406104095853E+00 a      1910     0   128     1     5
  4.4373701943416144E+00 a      1911     0   128     1     6
  1.4300214063362938E+01 a      1912     0   128     1     7
  8.7054539247424447E+00 a      1913     0   128     1     8
  3.9493961901679602E+00 a      1914     0   128     1     9
 -6.4301482651192323E+00 a      1915     0   128     1    10
 -1.0166421154618188E+01 a      1916     0   128     1    11
  9.4910371462043699E+00 a      1917     0   128     1    12
 -3.3908435730600472E+00 a      1918     0   128     1    13
 -7.3951595644802950E+00 a      1919     0   128     1    14
  1.2315010633137105E+01 a      1920     0   128     1    15
  4.6182840901823674E-01 a      1921     0   129     1     1
 -7.3053926427771492E+00 a      1922     0   129     1     2
 -3.2831170698797774E+00 a      1923     0   129     1     3
  2.9089072144890591E+00 a      1924     0   129     1     4
  4.2658271409048512E+00 a      1925     0   129     1     5
  1.4154219583823325E+01 a      1926     0   129     1     6
  9.6076960573733139E+00 a      1927     0   129     1     7
  1.4156805751688118E+01 a      1928     0   129     1     8
  1.2837622315994659E+01 a      1929     0   129     1     9
 -2.9599336544312909E+00 a      1930     0   129     1    10
 -1.4280839567130602E+01 a      1931     0   129     1    11
  1.2658059597733207E+01 a      1932     0   129     1    12
 -4.4080454635924786E+00 a      1933     0   129     1    13
 -2.0979128183118558E+01 a      1934     0   129     1    14
  8.0795812542031182E+00 a      1935     0   129     1    15
  2.8657349332603737E+01 a      1936     0   130     1     1
 -3.8477051824270228E+00 a      1937     0   130     1     2
 -1.4230915909943917E+01 a      1938     0   130     1     3
 -1.0004233938587814E+00 a      1939     0   130     1     4
 -1.0866332755764285E+01 a      1940     0   130     1     5
 -2.4776714354052913E+00 a      1941     0   130     1     6
 -5.6306816462572951E-01 a      1942     0   130     1     7
 -1.3068570549919003E+00 a      1943     0   130     1     8
 -3.8592876722541485E+00 a      1944     0   130     1     9
 -1.4234185810060964E+01 a      1945     0   130     1    10
  1.4674288645919839E+01 a      1946     0   130     1    11
 -1.7217532221224932E+01 a      1947     0   130     1    12
 -9.7842525267592872E+00 a      1948     0   130     1    13
 -1.9608759642507565E+01 a      1949     0   130     1    14
  2.6315497834741106E+00 a      1950     0   130     1    15
  5.6276337161925811E+00 a      1951     0   131     1     1
  6.0424358170034749E+00 a      1952     0   131     1     2
 -1.2388234645182381E+01 a      1953     0   131     1     3
  4.5944347298637993E+00 a      1954     0   131     1     4
 -4.1137919701969130E+00 a      1955     0   131     1     5
 -1.6958412110672090E+00 a      1956     0   131     1     6
 -1.1402999988605416E+01 a      1957     0   131     1     7
 -6.8680435861326057E+00 a      1958     0   131     1     8
 -1.2617895443133380E+01 a      1959     0   131     1     9
 -1.2704167051792627E+01 a      1960     0   131     1    10
 -3.5430653632164617E+00 a      1961     0   131     1    11
 -1.8854981303587998E+01 a      1962     0   131     1    12
 -8.4991150523817396E+00 a      1963     0   131     1    13
 -1.9063773656658203E+01 a      1964     0   131     1    14
 -1.0171057599322644E+01 a      1965     0   131     1    15
  6.0990396165371958E+00 a      1966     0   132     1     1
  1.9396099796213104E+00 a      1967     0   132     1     2
 -2.6691600222139571E+00 a      1968     0   132     1     3
  1.8849608056023328E+00 a      1969     0   132     1     4
 -6.4970712359560121E+00 a      1970     0   132     1     5
  8.6426643108423296E-01 a      1971     0   132     1     6
 -1.5182973557876851E+01 a      1972     0   132     1     7
 -8.2685182281222822E+00 a      1973     0   132     1     8
 -4.6415076709466314E+00 a      1974     0   132     1     9
 -9.2016350966081042E+00 a      1975     0   132     1    10
  9.9167869058168776E+00 a      1976     0   132     1    11
 -1.2469234305682898E+01 a      1977     0   132     1    12
  2.5021836946504457E+00 a      1978     0   132     1    13
 -6.8133833908117305E+00 a      1979     0   132     1    14
 -9.4819033691197685E+00 a      1980     0   132     1    15
 -7.1222839689814621E-01 a      1981     0   133     1     1
 -5.2078273885433548E+00 a      1982     0   133     1     2
 -1.4307962771212502E+01 a      1983     0   133     1     3
  1.4322747284080000E+01 a      1984     0   133     1     4
 -4.0428821952396490E+00 a      1985     0   133     1     5
  1.2993630427333884E+00 a      1986     0   133     1     6
  1.4909053515212538E+01 a      1987     0   133     1     7
 -1.7142815552598716E+00 a      1988     0   133     1     8
 -2.3063889389912058E+00 a      1989     0   133     1     9
  7.3646099006674373E+00 a      1990     0   133     1    10
 -1.8040309543162589E-01 a      1991     0   133     1    11
 -1.5127998717138855E+01 a      1992     0   133     1    12
 -5.6856559051688738E+00 a      1993     0   133     1    13
 -1.1396169165054577E+01 a      1994     0   133     1    14
 -5.1193547510818771E+00 a      1995     0   133     1    15
 -2.9515391187793907E+00 a      1996     0   134     1     1
 -9.0100138567376877E+00 a      1997     0   134     1     2
 -3.7216664524549312E+00 a      1998     0   134     1     3
  6.0284819663593519E+00 a      1999     0   134     1     4
 -8.2168895752738997E+00 a      2000     0   134     1     5
  5.0142151957674690E+00 a      2001     0   134     1     6
 -5.5814500554310262E+00 a      2002     0   134     1     7
 -3.7852669490307691E+00 a      2003     0   134     1     8
 -4.1413567600114982E+00 a      2004     0   134     1     9
 -2.7857194698141261E+00 a      2005     0   134     1    10
  7.0364903699101697E+00 a      2006     0   134     1    11
 -7.6426491697191485E+00 a      2007     0   134     1    12
  5.1288351841880262E+00 a      2008     0   134     1    13
 -9.4244601102168950E+00 a      2009     0   134     1    14
 -1.8381094365930654E+01 a      2010     0   134     1    15
  8.5820950087146137E+00 a      2011     0   135     1     1
  8.5247886944283238E+00 a      2012     0   135     1     2
 -9.0866811118808777E-01 a      2013     0   135     1     3
 -1.8782862736225454E+00 a      2014     0   135     1     4
 -8.0860122579239011E+00 a      2015     0   135     1     5
 -1.9337623129770524E+01 a      2016     0   135     1     6
 -1.0037633623217989E+01 a      2017     0   135     1     7
 -9.4585978714789416E+00 a      2018     0   135     1     8
 -1.4096658564781373E+01 a      2019     0   135     1     9
 -7.6303408113285434E+00 a      2020     0   135     1    10
  8.8474861020705227E+00 a      2021     0   135     1    11
 -7.6180636567181335E+00 a      2022     0   135     1    12
  1.1845619292166033E+01 a      2023     0   135     1    13
 -2.0682080314711362E+00 a      2024     0   135     1    14
 -1.7624774436280507E+01 a      2025     0   135     1    15
 -1.8609541254079026E+01 a      2026     0   136     1     1
  4.6019505079452383E+00 a      2027     0   136     1     2
  4.0875457210037096E+00 a      2028     0   136     1     3
  3.6078232774292838E+00 a      2029     0   136     1     4
  1.8634447079811153E+01 a      2030     0   136     1     5
  1.2548945487650844E+00 a      2031     0   136     1     6
 -3.0429151201431900E-02 a      2032     0   136     1     7
  1.0808142429576268E+01 a      2033     0   136     1     8
 -1.5948259414460001E+01 a      2034     0   136     1     9
 -4.7605004636256769E+00 a      2035     0   136     1    10
 -1.5671797145758756E+01 a      2036     0   136     1    11
  2.4255814766467287E-01 a      2037     0   136     1    12
 -6.2806012040938137E+00 a      2038     0   136     1    13
  2.0733040042214745E+00 a      2039     0   136     1    14
 -1.4544552805166191E+01 a      2040     0   136     1    15
  3.1827780180684044E+00 a      2041     0   137     1     1
 -7.7153740294145479E+00 a      2042     0   137     1     2
 -1.7768052263022840E+00 a      2043     0   137     1     3
  6.4562722202588709E+00 a      2044     0   137     1     4
  1.4736430817877066E+01 a      2045     0   137     1     5
  1.9228928051825362E+00 a      2046     0   137     1     6
 -1.1093941477056630E+01 a      2047     0   137     1     7
  1.3033422678390496E+01 a      2048     0   137     1     8
  2.5085193722392094E+00 a      2049     0   137     1     9
 -8.6807596603947434E+00 a      2050     0   137     1    10
 -1.2013607995784891E+01 a      2051     0   137     1    11
