################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.2078840474121550E+00 a      1586     0   106     1    11
  4.1022404658593734E+00 a      1587     0   106     1    12
 -4.5202209749482307E+00 a      1588     0   106     1    13
  8.1698161535308405E+00 a      1589     0   106     1    14
 -4.2451574518697441E+00 a      1590     0   106     1    15
  4.5401751821788929E+00 a      1591     0   107     1     1
 -5.7987029520952555E+00 a      1592     0   107     1     2
 -5.6869706807186633E+00 a      1593     0   107     1     3
 -1.1185504689518270E+01 a      1594     0   107     1     4
  4.2742426211132161E+00 a      1595     0   107     1     5
  7.7574463768994413E+00 a      1596     0   107     1     6
  5.4761780379624234E+00 a      1597     0   107     1     7
  1.1030091055217432E+00 a      1598     0   107     1     8
  2.1306244232333080E+00 a      1599     0   107     1     9
 -9.8925820123434510E-02 a      1600     0   107     1    10
 -2.1309124120753791E+00 a      1601     0   107     1    11
 -7.7614452683041222E+00 a      1602     0   107     1    12
  5.0624940667706912E+00 a      1603     0   107     1    13
  5.5560347459047437E+00 a      1604     0   107     1    14
  2.6382026664356220E+00 a      1605     0   107     1    15
  1.1005469842612822E+01 a      1606     0   108     1     1
 -3.6548489889170588E+00 a      1607     0   108     1     2
 -1.6655915665147802E+00 a      1608     0   108     1     3
  2.6605658026326084E+00 a      1609     0   108     1     4
 -1.6100426738656906E+00 a      1610     0   108     1     5
  3.4384387233071627E+00 a      1611     0   108     1     6
 -1.8479559913440049E-02 a      1612     0   108     1     7
 -1.7103049014719027E+00 a      1613     0   108     1     8
  1.8605900016756873E+00 a      1614     0   108     1     9
  2.7065547711241322E+00 a      1615     0   108     1    10
  2.8385015631926684E+00 a      1616     0   108     1    11
 -8.6849627482758995E-01 a      1617     0   108     1    12
  1.1963487892616735E+01 a      1618     0   108     1    13
  1.1096133542917173E+00 a      1619     0   108     1    14
 -1.2411882630126820E+00 a      1620     0   108     1    15
 -4.0803266798503018E-02 a      1621     0   109     1     1
 -4.4255447704842013E+00 a      1622     0   109     1     2
  4.3349669401510464E+00 a      1623     0   109     1     3
 -2.7276365657045833E+01 a      1624     0   109     1     4
  1.0546251692989399E+01 a      1625     0   109     1     5
 -1.2400161833879832E+01 a      1626     0   109     1     6
 -9.7874113043589139E-01 a      1627     0   109     1     7
  6.4281306739893829E+00 a      1628     0   109     1     8
  1.1513460744693120E+01 a      1629     0   109     1     9
 -2.0667484848449185E+00 a      1630     0   109     1    10
 -5.4693980549725865E+00 a      1631     0   109     1    11
 -7.6985864635097734E+00 a      1632     0   109     1    12
  5.9905737465721316E+00 a      1633     0   109     1    13
  4.1965097617459675E+00 a      1634     0   109     1    14
 -2.9695557667885120E+00 a      1635     0   109     1    15
  2.8053621003101252E+00 a      1636     0   110     1     1
 -2.9971363531219533E+00 a      1637     0   110     1     2
  4.3826859411526936E-01 a      1638     0   110     1     3
 -9.3252422303521563E+00 a      1639     0   110     1     4
  1.3807352533368315E+01 a      1640     0   110     1     5
 -7.6003163763540940E+00 a      1641     0   110     1     6
  4.3881281830433103E+00 a      1642     0   110     1     7
  1.1966009199901643E+01 a      1643     0   110     1     8
 -2.6836603571888498E+00 a      1644     0   110     1     9
 -7.1769852428863035E-01 a      1645     0   110     1    10
 -8.0967104767217091E+00 a      1646     0   110     1    11
 -3.6034989834669826E+00 a      1647     0   110     1    12
  4.6410551342790818E+00 a      1648     0   110     1    13
  3.0439942810036404E+00 a      1649     0   110     1    14
 -7.9889204616014302E+00 a      1650     0   110     1    15
  7.8329441366862556E+00 a      1651     0   111     1     1
 -1.8040264741316681E+00 a      1652     0   111     1     2
 -3.1811945061883984E+00 a      1653     0   111     1     3
 -1.1597429698505787E+01 a      1654     0   111     1     4
  2.1027268520362141E+00 a      1655     0   111     1     5
  1.2976108704226799E+00 a      1656     0   111     1     6
 -9.4457987694992973E-01 a      1657     0   111     1     7
  1.8896858161181779E+01 a      1658     0   111     1     8
 -9.9983280049945851E+00 a      1659     0   111     1     9
  3.1132026303485771E+00 a      1660     0   111     1    10
 -2.7736696375442899E-01 a      1661     0   111     1    11
  2.1076187404402824E+00 a      1662     0   111     1    12
  9.9226982981346907E+00 a      1663     0   111     1    13
 -8.2752100629995759E-02 a      1664     0   111     1    14
 -3.5691587141254395E+00 a      1665     0   111     1    15
  6.2706171694788893E+00 a      1666     0   112     1     1
 -4.8734070852286395E+00 a      1667     0   112     1     2
 -1.2972165017065402E+00 a      1668     0   112     1     3
 -5.8436873070834920E+00 a      1669     0   112     1     4
  2.0539539292930346E+01 a      1670     0   112     1     5
  1.0132166859742492E+01 a      1671     0   112     1     6
 -1.1326265735875044E+01 a      1672     0   112     1     7
 -1.8723943715222770E+01 a      1673     0   112     1     8
 -6.8736017295434282E+00 a      1674     0   112     1     9
 -2.5502878465026474E-01 a      1675     0   112     1    10
 -1.2328904287890731E+01 a      1676     0   112     1    11
  6.7273812890750238E+00 a      1677     0   112     1    12
  1.2049508832545170E+01 a      1678     0   112     1    13
 -8.3990742346320901E-01 a      1679     0   112     1    14
 -1.1394449860713008E+01 a      1680     0   112     1    15
 -4.5397468565912658E-01 a      1681     0   113     1     1
 -1.1908243816579372E+01 a      1682     0   113     1     2
 -1.0799572224741532E+01 a      1683     0   113     1     3
  8.2648757084987743E+00 a      1684     0   113     1     4
  3.8139559823337605E+00 a      1685     0   113     1     5
  2.4148906092299541E+01 a      1686     0   113     1     6
  9.6332584172989044E+00 a      1687     0   113     1     7
 -7.7274368147418846E+00 a      1688     0   113     1     8
 -4.1465268298149791E+00 a      1689     0   113     1     9
  6.6404341686949033E+00 a      1690     0   113     1    10
  9.3901193547411612E+00 a      1691     0   113     1    11
  1.5803833107794301E+01 a      1692     0   113     1    12
  1.4271523941326294E+01 a      1693     0   113     1    13
 -1.1895040524459040E+00 a      1694     0   113     1    14
  3.5442762620032582E+00 a      1695     0   113     1    15
  5.6123817199714390E+00 a      1696     0   114     1     1
 -5.7865433930599668E+00 a      1697     0   114     1     2
 -6.5520822188759797E-01 a      1698     0   114     1     3
  7.1654179165929230E+00 a      1699     0   114     1     4
  1.1979132346637659E+01 a      1700     0   114     1     5
  2.5264840147881031E+01 a      1701     0   114     1     6
 -4.2548392214705633E+00 a      1702     0   114     1     7
  3.7896472556600052E+00 a      1703     0   114     1     8
 -5.8519859764878461E+00 a      1704     0   114     1     9
  9.0597023213978876E+00 a      1705     0   114     1    10
  2.1181730871918367E-01 a      1706     0   114     1    11
  1.0264487272443931E+01 a      1707     0   114     1    12
  7.9717408308828146E+00 a      1708     0   114     1    13
 -3.2419878150323762E+00 a      1709     0   114     1    14
 -1.0606291080573184E+01 a      1710     0   114     1    15
 -5.5699505241478571E+00 a      1711     0   115     1     1
 -1.5503421017768565E+01 a      1712     0   115     1     2
 -1.1806843186500240E+00 a      1713     0   115     1     3
 -3.5163986892137423E+01 a      1714     0   115     1     4
  8.2858767106928894E+00 a      1715     0   115     1     5
 -3.0812665250783584E+00 a      1716     0   115     1     6
  1.5010763570106973E+00 a      1717     0   115     1     7
  5.7579501713717818E+00 a      1718     0   115     1     8
  1.8884845597921277E+01 a      1719     0   115     1     9
  6.4944675835185546E+00 a      1720     0   115     1    10
  2.9400278645174756E+00 a      1721     0   115     1    11
  3.3134533993707898E+00 a      1722     0   115     1    12
  5.7034231101279351E+00 a      1723     0   115     1    13
 -4.0669218042953013E+00 a      1724     0   115     1    14
 -2.0313246985642128E+00 a      1725     0   115     1    15
  1.3711960070071543E+00 a      1726     0   116     1     1
 -8.9187950822316182E+00 a      1727     0   116     1     2
  1.2657002957151544E+00 a      1728     0   116     1     3
 -5.8563848346987033E+00 a      1729     0   116     1     4
  6.4881893541761171E+00 a      1730     0   116     1     5
  3.8196152702675810E+00 a      1731     0   116     1     6
  1.0191312945886553E+01 a      1732     0   116     1     7
  1.1830425427833344E+00 a      1733     0   116     1     8
  2.5868387139440800E+00 a      1734     0   116     1     9
  1.4291915760379409E+01 a      1735     0   116     1    10
  8.8030383918224775E+00 a      1736     0   116     1    11
  3.6274488811049665E+00 a      1737     0   116     1    12
  5.0252209188342531E+00 a      1738     0   116     1    13
 -3.3047179341891036E-01 a      1739     0   116     1    14
 -7.6356131081207703E+00 a      1740     0   116     1    15
  2.1578247141007725E+00 a      1741     0   117     1     1
 -7.5194677077394456E-01 a      1742     0   117     1     2
  6.4338434025447766E+00 a      1743     0   117     1     3
  5.2327961975211670E+00 a      1744     0   117     1     4
  4.8537346162857755E+00 a      1745     0   117     1     5
  1.1392372622948381E+01 a      1746     0   117     1     6
  3.5453994890457881E+00 a      1747     0   117     1     7
 -1.4125737324031679E+01 a      1748     0   117     1     8
 -4.1371490922586220E+00 a      1749     0   117     1     9
  9.1004609151002569E+00 a      1750     0   117     1    10
  6.8453553797280007E+00 a      1751     0   117     1    11
 -1.0481380272518653E+01 a      1752     0   117     1    12
  3.7279996982142132E+00 a      1753     0   117     1    13
 -2.4121197718128387E+00 a      1754     0   117     1    14
  3.1227828694869336E-01 a      1755     0   117     1    15
 -1.9365869811152574E+00 a      1756     0   118     1     1
  1.0947416898966646E+01 a      1757     0   118     1     2
 -6.4496440006110447E+00 a      1758     0   118     1     3
  9.8471010075650298E+00 a      1759     0   118     1     4
 -1.2648203705737860E+01 a      1760     0   118     1     5
  2.3906345205478252E+00 a      1761     0   118     1     6
  1.8552906999577544E+01 a      1762     0   118     1     7
  2.0344224624195668E+00 a      1763     0   118     1     8
  1.0192801690940748E+01 a      1764     0   118     1     9
 -3.5843759110041220E+00 a      1765     0   118     1    10
  3.5655173965221543E+01 a      1766     0   118     1    11
 -2.1506137609156472E+01 a      1767     0   118     1    12
  6.0380820014961358E+00 a      1768     0   118     1    13
 -4.3705392475800426E+00 a      1769     0   118     1    14
  3.5563014466322560E+00 a      1770     0   118     1    15
 -4.6032997581572435E+00 a      1771     0   119     1     1
  1.3152937580578405E+01 a      1772     0   119     1     2
  1.0377438306237213E+01 a      1773     0   119     1     3
  2.1217926709460579E+00 a      1774     0   119     1     4
 -7.9639745827152875E-01 a      1775     0   119     1     5
 -2.1235331181896562E+01 a      1776     0   119     1     6
  5.3659917831689130E+00 a      1777     0   119     1     7
  8.6752630679411276E+00 a      1778     0   119     1     8
 -5.7315539423767818E+00 a      1779     0   119     1     9
 -7.6009961471550387E+00 a      1780     0   119     1    10
  1.1722384798960878E+01 a      1781     0   119     1    11
 -9.4370836485245562E+00 a      1782     0   119     1    12
  7.2070095029626691E+00 a      1783     0   119     1    13
 -1.1134976247244689E+01 a      1784     0   119     1    14
 -2.9741437067520238E+00 a      1785     0   119     1    15
 -6.0704231647767308E+00 a      1786     0   120     1     1
  7.0300873749084083E+00 a      1787     0   120     1     2
  1.8845730081707894E+00 a      1788     0   120     1     3
  1.9871836809362442E+00 a      1789     0   120     1     4
  1.3331602212892550E+00 a      1790     0   120     1     5
 -1.9093885504207400E+01 a      1791     0   120     1     6
 -3.3895836414619058E+00 a      1792     0   120     1     7
  7.1262324991510106E-01 a      1793     0   120     1     8
 -2.9160610554624253E+00 a      1794     0   120     1     9
 -3.8876343144151182E+00 a      1795     0   120     1    10
  3.4000090972251908E+00 a      1796     0   120     1    11
 -1.0436996281508080E+01 a      1797     0   120     1    12
 -5.7386905073406176E+00 a      1798     0   120     1    13
 -7.4779228416214165E+00 a      1799     0   120     1    14
  7.9960018578314651E-01 a      1800     0   120     1    15
 -1.0483091905316915E+00 a      1801     0   121     1     1
  8.6769317809146447E+00 a      1802     0   121     1     2
 -1.3196176400291146E+00 a      1803     0   121     1     3
  2.2956437757333603E+01 a      1804     0   121     1     4
 -9.5016125826644640E+00 a      1805     0   121     1     5
  1.4838593396500169E+01 a      1806     0   121     1     6
  7.7652053337036993E+00 a      1807     0   121     1     7
  1.5215310623416780E+01 a      1808     0   121     1     8
 -1.5478045921195255E+01 a      1809     0   121     1     9
 -2.1834190474293225E+00 a      1810     0   121     1    10
  8.8160916359897357E+00 a      1811     0   121     1    11
  1.6740566393008972E+01 a      1812     0   121     1    12
 -3.7572431068189220E+00 a      1813     0   121     1    13
 -8.0825984621800497E+00 a      1814     0   121     1    14
 -1.4864308593806092E+01 a      1815     0   121     1    15
 -4.5666967400557787E+00 a      1816     0   122     1     1
  3.2702030740966248E+00 a      1817     0   122     1     2
  4.4034312583804960E+00 a      1818     0   122     1     3
 -1.2194503765340443E+01 a      1819     0   122     1     4
 -1.5903979343859675E+01 a      1820     0   122     1     5
 -2.9629626206887975E-02 a      1821     0   122     1     6
 -1.6479632167200224E+00 a      1822     0   122     1     7
 -2.2001147531354558E+01 a      1823     0   122     1     8
  1.7428485036706174E+00 a      1824     0   122     1     9
  6.5798737209859937E-01 a      1825     0   122     1    10
  1.3489560900932583E+01 a      1826     0   122     1    11
 -3.7381434507644185E-01 a      1827     0   122     1    12
  2.6167937011629321E+00 a      1828     0   122     1    13
 -8.6614922887450891E+00 a      1829     0   122     1    14
 -2.9466845858626081E+00 a      1830     0   122     1    15
 -7.9409367951781262E-01 a      1831     0   123     1     1
  3.3498066325191860E+00 a      1832     0   123     1     2
  3.3698529681085585E+00 a      1833     0   123     1     3
  1.8620738770032261E+00 a      1834     0   123     1     4
 -7.2921370338955063E+00 a      1835     0   123     1     5
 -1.2919013501120755E+01 a      1836     0   123     1     6
  3.1976956749573278E+00 a      1837     0   123     1     7
 -3.8996961872168745E+00 a      1838     0   123     1     8
  9.1010797832795642E+00 a      1839     0   123     1     9
  5.4379175170694847E+00 a      1840     0   123     1    10
  1.0232505780482159E+01 a      1841     0   123     1    11
 -6.3007897974543763E+00 a      1842     0   123     1    12
 -9.1992897529248339E+00 a      1843     0   123     1    13
  2.0746550348631403E+00 a      1844     0   123     1    14
 -1.4731001902602330E+00 a      1845     0   123     1    15
  1.2579451954195083E+01 a      1846     0   124     1     1
  8.8117025000712115E+00 a      1847     0   124     1     2
  1.2164374185504301E+00 a      1848     0   124     1     3
  2.2936650515510387E+01 a      1849     0   124     1     4
  1.4546170772936664E+01 a      1850     0   124     1     5
 -1.4066749092116750E+01 a      1851     0   124     1     6
 -2.3087384995613900E+00 a      1852     0   124     1     7
  2.8051688489246942E+01 a      1853     0   124     1     8
  5.2179162801258405E-01 a      1854     0   124     1     9
  1.1494925083297062E+01 a      1855     0   124     1    10
  1.7594918353237041E+01 a      1856     0   124     1    11
 -3.4167453417550590E+01 a      1857     0   124     1    12
 -7.8469567149475541E+00 a      1858     0   124     1    13
  8.0410684518938123E+00 a      1859     0   124     1    14
  2.5636454001248250E+00 a      1860     0   124     1    15
  6.3248834850475175E+00 a      1861     0   125     1     1
 -1.7642057206303021E+00 a      1862     0   125     1     2
  9.7104929460524243E+00 a      1863     0   125     1     3
 -1.5272661152613701E+01 a      1864     0   125     1     4
  8.9714446560166863E+00 a      1865     0   125     1     5
  4.8427106442728753E+00 a      1866     0   125     1     6
  1.1078828450091819E+01 a      1867     0   125     1     7
  8.9602574788041895E+00 a      1868     0   125     1     8
 -2.2384680000754380E+00 a      1869     0   125     1     9
  5.6831191525111713E+00 a      1870     0   125     1    10
  1.0705055742092695E+01 a      1871     0   125     1    11
 -9.4514133724252876E+00 a      1872     0   125     1    12
  1.0795840568491514E+01 a      1873     0   125     1    13
  2.7128524897265943E-01 a      1874     0   125     1    14
  1.2894914878004913E+01 a      1875     0   125     1    15
  1.5421760132477964E+01 a      1876     0   126     1     1
 -2.7364424074234566E+00 a      1877     0   126     1     2
  4.8427642900877474E+00 a      1878     0   126     1     3
 -1.1307180628045561E+00 a      1879     0   126     1     4
  4.7989056557761289E+00 a      1880     0   126     1     5
 -3.8700438594990834E+00 a      1881     0   126     1     6
 -2.3464041626842183E+00 a      1882     0   126     1     7
  1.4221572007104776E+01 a      1883     0   126     1     8
 -5.0274294476146126E+00 a      1884     0   126     1     9
  1.1907488448016181E+01 a      1885     0   126     1    10
  7.6922733490220798E+00 a      1886     0   126     1    11
 -1.6503757512040998E+01 a      1887     0   126     1    12
  4.9751290052942334E+00 a      1888     0   126     1    13
 -2.0841603283037848E+00 a      1889     0   126     1    14
  7.5227222197837129E+00 a      1890     0   126     1    15
  4.7489903841452223E+00 a      1891     0   127     1     1
 -7.9968498206345648E+00 a      1892     0   127     1     2
  1.2450204049203256E+01 a      1893     0   127     1     3
 -1.6603965612956028E+01 a      1894     0   127     1     4
  6.1095971622176819E+00 a      1895     0   127     1     5
 -1.2464066557364241E+01 a      1896     0   127     1     6
  1.0926095813300627E+00 a      1897     0   127     1     7
  2.0909466679499825E+01 a      1898     0   127     1     8
  1.5296472067572195E+01 a      1899     0   127     1     9
  7.6175827248590346E+00 a      1900     0   127     1    10
  6.7702945128020966E+00 a      1901     0   127     1    11
 -5.2994360557483446E+00 a      1902     0   127     1    12
  1.2115065763952552E+01 a      1903     0   127     1    13
  4.4734951472057116E-01 a      1904     0   127     1    14
  6.9776058555859199E+00 a      1905     0   127     1    15
  5.8711489405474255E+00 a      1906     0   128     1     1
 -6.4684231287947362E+00 a      1907     0   128     1     2
  1.7179895729267191E+01 a      1908     0   128     1     3
 -1.3179396736274160E+01 a      1909     0   128     1     4
  1.0445856686481060E+01 a      1910     0   128     1     5
 -1.3853334779004188E+01 a      1911     0   128     1     6
  8.9687083550211426E+00 a      1912     0   128     1     7
 -1.3751518600481236E+00 a      1913     0   128     1     8
 -5.9804515081799252E+00 a      1914     0   128     1     9
  9.1653743857366301E+00 a      1915     0   128     1    10
 -2.6774248845105344E+00 a      1916     0   128     1    11
 -7.3908313015315876E+00 a      1917     0   128     1    12
  5.6439041147443101E+00 a      1918     0   128     1    13
 -4.4271607579288963E+00 a      1919     0   128     1    14
  2.7106890511674355E+00 a      1920     0   128     1    15
  9.4494239035817280E+00 a      1921     0   129     1     1
 -2.5494565174191504E+00 a      1922     0   129     1     2
  1.3323505335494758E+01 a      1923     0   129     1     3
  1.6682993989396668E+00 a      1924     0   129     1     4
  5.0771491086810328E-01 a      1925     0   129     1     5
 -5.9122442258938079E+00 a      1926     0   129     1     6
  1.3927624718253420E+00 a      1927     0   129     1     7
  4.4045748708385553E+00 a      1928     0   129     1     8
 -1.2592713553196976E+01 a      1929     0   129     1     9
  1.7260730457054073E+01 a      1930     0   129     1    10
  6.8177744612371880E+00 a      1931     0   129     1    11
 -1.4764508185240636E+01 a      1932     0   129     1    12
  1.9233365593733485E+00 a      1933     0   129     1    13
 -6.7500699249158540E+00 a      1934     0   129     1    14
 -9.9757914950785265E-01 a      1935     0   129     1    15
 -1.9714659031541927E+01 a      1936     0   130     1     1
  4.7814682608940267E+00 a      1937     0   130     1     2
 -3.2081593520608536E+00 a      1938     0   130     1     3
 -5.2578360290647597E+00 a      1939     0   130     1     4
 -1.4422037218648706E-01 a      1940     0   130     1     5
 -2.8677785592091958E+00 a      1941     0   130     1     6
 -3.6733121127338317E+00 a      1942     0   130     1     7
  1.2363717385687822E+00 a      1943     0   130     1     8
 -1.7823009425049847E+01 a      1944     0   130     1     9
 -1.4170290942400850E+01 a      1945     0   130     1    10
 -5.1949555326930925E+00 a      1946     0   130     1    11
  4.9237485671953634E+00 a      1947     0   130     1    12
  6.2369962920115833E+00 a      1948     0   130     1    13
 -1.6297622464323837E+01 a      1949     0   130     1    14
  4.9671059479057195E-01 a      1950     0   130     1    15
 -6.4528119733919818E+00 a      1951     0   131     1     1
  9.0290810030734328E+00 a      1952     0   131     1     2
  7.3057532117474038E+00 a      1953     0   131     1     3
  1.6402637745190944E+01 a      1954     0   131     1     4
 -9.9858692644472313E+00 a      1955     0   131     1     5
 -6.5019058094677007E+00 a      1956     0   131     1     6
 -1.5139374547689032E+01 a      1957     0   131     1     7
 -5.1225946353957763E+00 a      1958     0   131     1     8
 -7.0617435114438045E+00 a      1959     0   131     1     9
 -1.3610603140241317E+00 a      1960     0   131     1    10
 -7.6758209525775989E-01 a      1961     0   131     1    11
  1.8724373104478275E+01 a      1962     0   131     1    12
 -8.9126557800830426E+00 a      1963     0   131     1    13
 -1.2290617118053225E+01 a      1964     0   131     1    14
 -6.5026829115672049E+00 a      1965     0   131     1    15
 -1.5633305287288717E+01 a      1966     0   132     1     1
  3.6680922831094787E+00 a      1967     0   132     1     2
  3.5965015715784827E+00 a      1968     0   132     1     3
 -2.1863983864831633E+00 a      1969     0   132     1     4
  1.8461533806904271E+00 a      1970     0   132     1     5
 -2.0139298158523916E-01 a      1971     0   132     1     6
 -4.9976110576816755E+00 a      1972     0   132     1     7
  4.2020908862768476E+00 a      1973     0   132     1     8
 -6.2730546797563260E+00 a      1974     0   132     1     9
 -4.7264022568165887E+00 a      1975     0   132     1    10
 -1.2646555344658388E+01 a      1976     0   132     1    11
  5.6536825248231581E+00 a      1977     0   132     1    12
 -1.7530624882982277E+01 a      1978     0   132     1    13
 -5.8183190510808842E+00 a      1979     0   132     1    14
 -5.0386103913729938E+00 a      1980     0   132     1    15
 -1.9334532226540664E+00 a      1981     0   133     1     1
  3.6862827815962644E+00 a      1982     0   133     1     2
 -8.1880971626384209E+00 a      1983     0   133     1     3
  3.8629501029356916E+01 a      1984     0   133     1     4
 -1.7949219992019088E+01 a      1985     0   133     1     5
  2.3128410411053203E+01 a      1986     0   133     1     6
 -3.0709818927008437E+00 a      1987     0   133     1     7
 -1.9122297838660547E+01 a      1988     0   133     1     8
 -2.0320777373594790E+01 a      1989     0   133     1     9
  9.3015014128288331E-01 a      1990     0   133     1    10
  1.0604200605593788E+00 a      1991     0   133     1    11
  1.2314180785600227E+01 a      1992     0   133     1    12
 -1.0487493249459051E+01 a      1993     0   133     1    13
 -1.1894838800795931E+01 a      1994     0   133     1    14
  1.8964772707676762E+00 a      1995     0   133     1    15
 -2.6071913541113032E+00 a      1996     0   134     1     1
  3.7970783285278906E+00 a      1997     0   134     1     2
  4.0229635884262516E-01 a      1998     0   134     1     3
  1.8285102431783166E+01 a      1999     0   134     1     4
 -2.1461790103328926E+01 a      2000     0   134     1     5
  1.5640135144854167E+01 a      2001     0   134     1     6
 -1.1887403645487359E+01 a      2002     0   134     1     7
 -6.2264146094604715E+00 a      2003     0   134     1     8
  4.5798303065821844E-01 a      2004     0   134     1     9
  3.4966798695019057E-02 a      2005     0   134     1    10
  5.0097518937566381E+00 a      2006     0   134     1    11
  3.8425178296882421E+00 a      2007     0   134     1    12
 -6.6195733976352349E+00 a      2008     0   134     1    13
 -8.5604973553937374E+00 a      2009     0   134     1    14
  6.8833142400605922E+00 a      2010     0   134     1    15
 -1.0510798007154243E+01 a      2011     0   135     1     1
  6.8044650175562410E-02 a      2012     0   135     1     2
  2.1252892751007058E+00 a      2013     0   135     1     3
  1.8811141529644914E+01 a      2014     0   135     1     4
 -2.6961290865982557E+00 a      2015     0   135     1     5
  3.6870461488420800E+00 a      2016     0   135     1     6
 -2.0528310279300648E+00 a      2017     0   135     1     7
 -1.9282066299474931E+01 a      2018     0   135     1     8
  9.8141512102170925E+00 a      2019     0   135     1     9
 -6.2655026606365647E+00 a      2020     0   135     1    10
 -8.3855321211633349E+00 a      2021     0   135     1    11
 -4.5597548590466550E+00 a      2022     0   135     1    12
 -1.1598112808817833E+01 a      2023     0   135     1    13
 -1.9590254864645771E+00 a      2024     0   135     1    14
  1.8219786706076109E+00 a      2025     0   135     1    15
 -6.6303950477247060E+00 a      2026     0   136     1     1
  6.4193897149925991E+00 a      2027     0   136     1     2
  4.9645419825115278E+00 a      2028     0   136     1     3
 -4.6803909274329367E+00 a      2029     0   136     1     4
 -3.1348748576257083E+01 a      2030     0   136     1     5
 -1.0911942834638847E+01 a      2031     0   136     1     6
  1.3847077850641023E+01 a      2032     0   136     1     7
 -3.3309397807693086E-01 a      2033     0   136     1     8
  7.5192306262861246E+00 a      2034     0   136     1     9
  2.2822701053954778E-01 a      2035     0   136     1    10
  9.9372014224887302E+00 a      2036     0   136     1    11
  7.9884891372245104E-01 a      2037     0   136     1    12
 -1.9746460441577092E+01 a      2038     0   136     1    13
 -3.0336733341875446E+00 a      2039     0   136     1    14
  8.6584289308493823E+00 a      2040     0   136     1    15
  7.9296960996641130E-01 a      2041     0   137     1     1
  1.7746856630328079E+01 a      2042     0   137     1     2
  1.8252329329460942E+01 a      2043     0   137     1     3
 -1.6140032315299688E+01 a      2044     0   137     1     4
 -8.5256209325912504E+00 a      2045     0   137     1     5
 -2.8687255388030849E+01 a      2046     0   137     1     6
 -1.3188307668546944E+01 a      2047     0   137     1     7
  7.5283755848366809E+00 a      2048     0   137     1     8
  3.6378745134831179E+00 a      2049     0   137     1     9
 -1.1074284378269878E+01 a      2050     0   137     1    10
 -1.5962088880010983E+01 a      2051     0   137     1    11
 -2.1988543471258311E+01 a      2052     0   137     1    12
 -1.9447338093314411E+01 a      2053     0   137     1    13
 -2.7889863601224554E+00 a      2054     0   137     1    14
 -1.1056173088437312E+01 a      2055     0   137     1    15
 -6.4809959149006522E+00 a      2056     0   138     1     1
  8.0306887760764951E+00 a      2057     0   138     1     2
  6.4698704449426918E+00 a      2058     0   138     1     3
 -1.0859220222410915E+01 a      2059     0   138     1     4
 -2.0210621355782830E+01 a      2060     0   138     1     5
 -2.2234037932482149E+01 a      2061     0   138     1     6
  1.0716498128202531E+01 a      2062     0   138     1     7
 -8.9827487265971868E+00 a      2063     0   138     1     8
  7.7401419757612810E+00 a      2064     0   138     1     9
 -1.4032216345150772E+01 a      2065     0   138     1    10
 -3.2817098250920780E+00 a      2066     0   138     1    11
 -7.2437011572315386E+00 a      2067     0   138     1    12
 -8.3370481708266695E+00 a      2068     0   138     1    13
  1.0327798505586858E+00 a      2069     0   138     1    14
  5.8262427909934269E+00 a      2070     0   138     1    15
  4.8049253146795419E+00 a      2071     0   139     1     1
  1.9496924895919147E+01 a      2072     0   139     1     2
 -3.4743005313313069E-01 a      2073     0   139     1     3
  5.1131814113377466E+01 a      2074     0   139     1     4
 -1.0911129915899570E+01 a      2075     0   139     1     5
  1.1594403005568610E+01 a      2076     0   139     1     6
  1.2201062394298665E+00 a      2077     0   139     1     7
 -1.3363063613932459E+01 a      2078     0   139     1     8
 -3.3152013846500722E+01 a      2079     0   139     1     9
 -1.4028215961820395E+01 a      2080     0   139     1    10
 -1.3014089765349972E+01 a      2081     0   139     1    11
 -8.6803100735405305E+00 a      2082     0   139     1    12
 -8.0967991039411977E+00 a      2083     0   139     1    13
  1.4329465401402481E+00 a      2084     0   139     1    14
  1.1203368119877442E+00 a      2085     0   139     1    15
 -1.7199936179906132E+00 a      2086     0   140     1     1
  1.2363289128412376E+01 a      2087     0   140     1     2
 -5.9551231794256765E-01 a      2088     0   140     1     3
  1.4565680951332899E+01 a      2089     0   140     1     4
 -9.5714911987213078E+00 a      2090     0   140     1     5
  2.1780726396288702E-01 a      2091     0   140     1     6
 -1.4364247222683721E+01 a      2092     0   140     1     7
  1.3889306677550746E+01 a      2093     0   140     1     8
 -6.5877299908505398E+00 a      2094     0   140     1     9
 -2.2450307814574476E+01 a      2095     0   140     1    10
 -1.6900928438766684E+01 a      2096     0   140     1    11
 -1.0764665159097950E+01 a      2097     0   140     1    12
 -4.3491496266335661E+00 a      2098     0   140     1    13
 -3.2155248027134302E+00 a      2099     0   140     1    14
  6.6180019748138408E+00 a      2100     0   140     1    15
 -2.9846730441358189E+00 a      2101     0   141     1     1
 -2.1288472334627070E-01 a      2102     0   141     1     2
 -6.5418412831502319E+00 a      2103     0   141     1     3
 -9.5943384075860436E+00 a      2104     0   141     1     4
